,image,label
368,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img869.tif,/data/Khartoum_data/training_masks/mask_img869.tif
369,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1068.tif,/data/Khartoum_data/training_masks/mask_img1068.tif
370,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img855.tif,/data/Khartoum_data/training_masks/mask_img855.tif
371,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1040.tif,/data/Khartoum_data/training_masks/mask_img1040.tif
372,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1054.tif,/data/Khartoum_data/training_masks/mask_img1054.tif
373,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img672.tif,/data/Khartoum_data/training_masks/mask_img672.tif
374,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img114.tif,/data/Khartoum_data/training_masks/mask_img114.tif
375,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img100.tif,/data/Khartoum_data/training_masks/mask_img100.tif
376,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img666.tif,/data/Khartoum_data/training_masks/mask_img666.tif
377,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img128.tif,/data/Khartoum_data/training_masks/mask_img128.tif
378,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1097.tif,/data/Khartoum_data/training_masks/mask_img1097.tif
379,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1096.tif,/data/Khartoum_data/training_masks/mask_img1096.tif
380,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img883.tif,/data/Khartoum_data/training_masks/mask_img883.tif
381,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1082.tif,/data/Khartoum_data/training_masks/mask_img1082.tif
382,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img115.tif,/data/Khartoum_data/training_masks/mask_img115.tif
383,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1055.tif,/data/Khartoum_data/training_masks/mask_img1055.tif
384,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img840.tif,/data/Khartoum_data/training_masks/mask_img840.tif
385,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img698.tif,/data/Khartoum_data/training_masks/mask_img698.tif
386,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img854.tif,/data/Khartoum_data/training_masks/mask_img854.tif
387,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1041.tif,/data/Khartoum_data/training_masks/mask_img1041.tif
388,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1069.tif,/data/Khartoum_data/training_masks/mask_img1069.tif
389,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img459.tif,/data/Khartoum_data/training_masks/mask_img459.tif
390,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1280.tif,/data/Khartoum_data/training_masks/mask_img1280.tif
391,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img317.tif,/data/Khartoum_data/training_masks/mask_img317.tif
392,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1257.tif,/data/Khartoum_data/training_masks/mask_img1257.tif
393,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1243.tif,/data/Khartoum_data/training_masks/mask_img1243.tif
394,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1486.tif,/data/Khartoum_data/training_masks/mask_img1486.tif
395,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1492.tif,/data/Khartoum_data/training_masks/mask_img1492.tif
396,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img511.tif,/data/Khartoum_data/training_masks/mask_img511.tif
397,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img277.tif,/data/Khartoum_data/training_masks/mask_img277.tif
398,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1445.tif,/data/Khartoum_data/training_masks/mask_img1445.tif
399,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1337.tif,/data/Khartoum_data/training_masks/mask_img1337.tif
400,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img82.tif,/data/Khartoum_data/training_masks/mask_img82.tif
401,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img713.tif,/data/Khartoum_data/training_masks/mask_img713.tif
402,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img707.tif,/data/Khartoum_data/training_masks/mask_img707.tif
403,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img96.tif,/data/Khartoum_data/training_masks/mask_img96.tif
404,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1121.tif,/data/Khartoum_data/training_masks/mask_img1121.tif
405,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img934.tif,/data/Khartoum_data/training_masks/mask_img934.tif
406,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img920.tif,/data/Khartoum_data/training_masks/mask_img920.tif
407,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1135.tif,/data/Khartoum_data/training_masks/mask_img1135.tif
408,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img69.tif,/data/Khartoum_data/training_masks/mask_img69.tif
409,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img908.tif,/data/Khartoum_data/training_masks/mask_img908.tif
410,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1109.tif,/data/Khartoum_data/training_masks/mask_img1109.tif
411,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1679.tif,/data/Khartoum_data/training_masks/mask_img1679.tif
412,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img43.tif,/data/Khartoum_data/training_masks/mask_img43.tif
413,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img711.tif,/data/Khartoum_data/training_masks/mask_img711.tif
414,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img94.tif,/data/Khartoum_data/training_masks/mask_img94.tif
415,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1321.tif,/data/Khartoum_data/training_masks/mask_img1321.tif
416,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1453.tif,/data/Khartoum_data/training_masks/mask_img1453.tif
417,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img275.tif,/data/Khartoum_data/training_masks/mask_img275.tif
418,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1484.tif,/data/Khartoum_data/training_masks/mask_img1484.tif
419,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1255.tif,/data/Khartoum_data/training_masks/mask_img1255.tif
420,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1533.tif,/data/Khartoum_data/training_masks/mask_img1533.tif
421,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1527.tif,/data/Khartoum_data/training_masks/mask_img1527.tif
422,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img301.tif,/data/Khartoum_data/training_masks/mask_img301.tif
423,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img473.tif,/data/Khartoum_data/training_masks/mask_img473.tif
424,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img315.tif,/data/Khartoum_data/training_masks/mask_img315.tif
425,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1296.tif,/data/Khartoum_data/training_masks/mask_img1296.tif
426,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img329.tif,/data/Khartoum_data/training_masks/mask_img329.tif
427,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img842.tif,/data/Khartoum_data/training_masks/mask_img842.tif
428,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img856.tif,/data/Khartoum_data/training_masks/mask_img856.tif
429,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img665.tif,/data/Khartoum_data/training_masks/mask_img665.tif
430,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img117.tif,/data/Khartoum_data/training_masks/mask_img117.tif
431,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img671.tif,/data/Khartoum_data/training_masks/mask_img671.tif
432,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1094.tif,/data/Khartoum_data/training_masks/mask_img1094.tif
433,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1080.tif,/data/Khartoum_data/training_masks/mask_img1080.tif
434,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1081.tif,/data/Khartoum_data/training_masks/mask_img1081.tif
435,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img894.tif,/data/Khartoum_data/training_masks/mask_img894.tif
436,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img658.tif,/data/Khartoum_data/training_masks/mask_img658.tif
437,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img880.tif,/data/Khartoum_data/training_masks/mask_img880.tif
438,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1095.tif,/data/Khartoum_data/training_masks/mask_img1095.tif
439,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img857.tif,/data/Khartoum_data/training_masks/mask_img857.tif
440,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img843.tif,/data/Khartoum_data/training_masks/mask_img843.tif
441,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img9.tif,/data/Khartoum_data/training_masks/mask_img9.tif
442,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img328.tif,/data/Khartoum_data/training_masks/mask_img328.tif
443,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img300.tif,/data/Khartoum_data/training_masks/mask_img300.tif
444,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1240.tif,/data/Khartoum_data/training_masks/mask_img1240.tif
445,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1254.tif,/data/Khartoum_data/training_masks/mask_img1254.tif
446,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1532.tif,/data/Khartoum_data/training_masks/mask_img1532.tif
447,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img499.tif,/data/Khartoum_data/training_masks/mask_img499.tif
448,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1491.tif,/data/Khartoum_data/training_masks/mask_img1491.tif
449,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img248.tif,/data/Khartoum_data/training_masks/mask_img248.tif
450,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1485.tif,/data/Khartoum_data/training_masks/mask_img1485.tif
451,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1452.tif,/data/Khartoum_data/training_masks/mask_img1452.tif
452,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1320.tif,/data/Khartoum_data/training_masks/mask_img1320.tif
453,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1446.tif,/data/Khartoum_data/training_masks/mask_img1446.tif
454,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1308.tif,/data/Khartoum_data/training_masks/mask_img1308.tif
455,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img95.tif,/data/Khartoum_data/training_masks/mask_img95.tif
456,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img704.tif,/data/Khartoum_data/training_masks/mask_img704.tif
457,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img710.tif,/data/Khartoum_data/training_masks/mask_img710.tif
458,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1650.tif,/data/Khartoum_data/training_masks/mask_img1650.tif
459,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img923.tif,/data/Khartoum_data/training_masks/mask_img923.tif
460,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img937.tif,/data/Khartoum_data/training_masks/mask_img937.tif
461,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1122.tif,/data/Khartoum_data/training_masks/mask_img1122.tif
462,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img56.tif,/data/Khartoum_data/training_masks/mask_img56.tif
463,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img912.tif,/data/Khartoum_data/training_masks/mask_img912.tif
464,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1675.tif,/data/Khartoum_data/training_masks/mask_img1675.tif
465,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1113.tif,/data/Khartoum_data/training_masks/mask_img1113.tif
466,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img73.tif,/data/Khartoum_data/training_masks/mask_img73.tif
467,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img98.tif,/data/Khartoum_data/training_masks/mask_img98.tif
468,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img709.tif,/data/Khartoum_data/training_masks/mask_img709.tif
469,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img735.tif,/data/Khartoum_data/training_masks/mask_img735.tif
470,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img721.tif,/data/Khartoum_data/training_masks/mask_img721.tif
471,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1463.tif,/data/Khartoum_data/training_masks/mask_img1463.tif
472,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1305.tif,/data/Khartoum_data/training_masks/mask_img1305.tif
473,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1311.tif,/data/Khartoum_data/training_masks/mask_img1311.tif
474,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1339.tif,/data/Khartoum_data/training_masks/mask_img1339.tif
475,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img292.tif,/data/Khartoum_data/training_masks/mask_img292.tif
476,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img286.tif,/data/Khartoum_data/training_masks/mask_img286.tif
477,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img279.tif,/data/Khartoum_data/training_masks/mask_img279.tif
478,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img537.tif,/data/Khartoum_data/training_masks/mask_img537.tif
479,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img251.tif,/data/Khartoum_data/training_masks/mask_img251.tif
480,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img245.tif,/data/Khartoum_data/training_masks/mask_img245.tif
481,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1503.tif,/data/Khartoum_data/training_masks/mask_img1503.tif
482,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img480.tif,/data/Khartoum_data/training_masks/mask_img480.tif
483,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img494.tif,/data/Khartoum_data/training_masks/mask_img494.tif
484,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img443.tif,/data/Khartoum_data/training_masks/mask_img443.tif
485,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img325.tif,/data/Khartoum_data/training_masks/mask_img325.tif
486,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img457.tif,/data/Khartoum_data/training_masks/mask_img457.tif
487,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1073.tif,/data/Khartoum_data/training_masks/mask_img1073.tif
488,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img872.tif,/data/Khartoum_data/training_masks/mask_img872.tif
489,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1067.tif,/data/Khartoum_data/training_masks/mask_img1067.tif
490,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img682.tif,/data/Khartoum_data/training_masks/mask_img682.tif
491,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img696.tif,/data/Khartoum_data/training_masks/mask_img696.tif
492,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img4.tif,/data/Khartoum_data/training_masks/mask_img4.tif
493,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img899.tif,/data/Khartoum_data/training_masks/mask_img899.tif
494,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img641.tif,/data/Khartoum_data/training_masks/mask_img641.tif
495,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img655.tif,/data/Khartoum_data/training_masks/mask_img655.tif
496,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1098.tif,/data/Khartoum_data/training_masks/mask_img1098.tif
497,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img133.tif,/data/Khartoum_data/training_masks/mask_img133.tif
498,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img654.tif,/data/Khartoum_data/training_masks/mask_img654.tif
499,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img132.tif,/data/Khartoum_data/training_masks/mask_img132.tif
500,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img126.tif,/data/Khartoum_data/training_masks/mask_img126.tif
501,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img640.tif,/data/Khartoum_data/training_masks/mask_img640.tif
502,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img5.tif,/data/Khartoum_data/training_masks/mask_img5.tif
503,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img697.tif,/data/Khartoum_data/training_masks/mask_img697.tif
504,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img683.tif,/data/Khartoum_data/training_masks/mask_img683.tif
505,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1072.tif,/data/Khartoum_data/training_masks/mask_img1072.tif
506,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img330.tif,/data/Khartoum_data/training_masks/mask_img330.tif
507,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img318.tif,/data/Khartoum_data/training_masks/mask_img318.tif
508,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1258.tif,/data/Khartoum_data/training_masks/mask_img1258.tif
509,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img495.tif,/data/Khartoum_data/training_masks/mask_img495.tif
510,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img481.tif,/data/Khartoum_data/training_masks/mask_img481.tif
511,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1502.tif,/data/Khartoum_data/training_masks/mask_img1502.tif
512,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1516.tif,/data/Khartoum_data/training_masks/mask_img1516.tif
513,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img244.tif,/data/Khartoum_data/training_masks/mask_img244.tif
514,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img250.tif,/data/Khartoum_data/training_masks/mask_img250.tif
515,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img278.tif,/data/Khartoum_data/training_masks/mask_img278.tif
516,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img287.tif,/data/Khartoum_data/training_masks/mask_img287.tif
517,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img293.tif,/data/Khartoum_data/training_masks/mask_img293.tif
518,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1338.tif,/data/Khartoum_data/training_masks/mask_img1338.tif
519,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1310.tif,/data/Khartoum_data/training_masks/mask_img1310.tif
520,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1476.tif,/data/Khartoum_data/training_masks/mask_img1476.tif
521,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1304.tif,/data/Khartoum_data/training_masks/mask_img1304.tif
522,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img720.tif,/data/Khartoum_data/training_masks/mask_img720.tif
523,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img99.tif,/data/Khartoum_data/training_masks/mask_img99.tif
524,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img72.tif,/data/Khartoum_data/training_masks/mask_img72.tif
525,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img66.tif,/data/Khartoum_data/training_masks/mask_img66.tif
526,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img907.tif,/data/Khartoum_data/training_masks/mask_img907.tif
527,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1106.tif,/data/Khartoum_data/training_masks/mask_img1106.tif
528,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1660.tif,/data/Khartoum_data/training_masks/mask_img1660.tif
529,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img911.tif,/data/Khartoum_data/training_masks/mask_img911.tif
530,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img58.tif,/data/Khartoum_data/training_masks/mask_img58.tif
531,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1104.tif,/data/Khartoum_data/training_masks/mask_img1104.tif
532,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img70.tif,/data/Khartoum_data/training_masks/mask_img70.tif
533,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1138.tif,/data/Khartoum_data/training_masks/mask_img1138.tif
534,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img722.tif,/data/Khartoum_data/training_masks/mask_img722.tif
535,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1474.tif,/data/Khartoum_data/training_masks/mask_img1474.tif
536,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1312.tif,/data/Khartoum_data/training_masks/mask_img1312.tif
537,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img285.tif,/data/Khartoum_data/training_masks/mask_img285.tif
538,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img291.tif,/data/Khartoum_data/training_masks/mask_img291.tif
539,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img508.tif,/data/Khartoum_data/training_masks/mask_img508.tif
540,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1500.tif,/data/Khartoum_data/training_masks/mask_img1500.tif
541,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1514.tif,/data/Khartoum_data/training_masks/mask_img1514.tif
542,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img497.tif,/data/Khartoum_data/training_masks/mask_img497.tif
543,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1528.tif,/data/Khartoum_data/training_masks/mask_img1528.tif
544,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img483.tif,/data/Khartoum_data/training_masks/mask_img483.tif
545,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img468.tif,/data/Khartoum_data/training_masks/mask_img468.tif
546,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1299.tif,/data/Khartoum_data/training_masks/mask_img1299.tif
547,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img326.tif,/data/Khartoum_data/training_masks/mask_img326.tif
548,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img440.tif,/data/Khartoum_data/training_masks/mask_img440.tif
549,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img865.tif,/data/Khartoum_data/training_masks/mask_img865.tif
550,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1070.tif,/data/Khartoum_data/training_masks/mask_img1070.tif
551,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1058.tif,/data/Khartoum_data/training_masks/mask_img1058.tif
